abt_inmate_id,sex,admtype,offgeneral,admit_year,release_year,race,ageadmit,agerelease,reltype,state
A012022000000132860,2,1,3,2018,2018,1,3,3,1,1
A012022000000000347,1,1,3,2015,2018,1,1,2,1,1
A012022000000011274,1,1,3,2018,2018,1,3,3,3,1
A012022000000122164,1,3,5,2018,2018,1,1,1,2,1
A012022000000030394,2,1,5,2018,2018,1,1,1,1,1
A012022000000016490,1,1,3,2018,2018,1,3,3,3,1
A012022000000038295,1,2,3,2017,2018,9,3,3,1,1
A012022000000026550,1,1,1,2014,2018,9,3,3,1,1
A012022000000008327,1,1,2,2017,2018,9,3,3,1,1
A012022000000016162,1,1,1,2012,2018,9,1,2,1,1
A012022000000070670,1,2,3,2018,2018,9,5,5,1,1
A012022000000008539,1,1,1,2014,2018,9,1,1,1,1
A012022000000058057,2,1,3,2018,2018,1,2,2,1,1
A012022000000032086,1,1,2,2018,2018,9,2,2,3,1
A012022000000087006,2,1,2,2017,2018,1,2,2,1,1
A012022000000036043,1,1,2,2016,2018,1,5,5,1,1
A012022000000028576,1,1,4,2018,2018,9,1,2,1,1
A012022000000002207,1,1,3,2017,2018,1,3,4,2,1
A012022000000023839,1,1,1,2017,2018,9,3,3,1,1
A012022000000115484,1,1,1,2006,2018,1,3,4,2,1
A012022000000206230,1,1,4,2018,2018,1,2,2,1,1
A012022000000031871,1,1,4,2018,2018,1,2,2,1,1
A012022000000169332,2,1,1,2017,2018,9,2,2,1,1
A012022000000090762,1,1,2,2016,2018,1,3,3,1,1
A012022000000068025,2,1,4,2017,2018,1,4,4,1,1
A012022000000104196,1,1,3,2018,2018,9,2,2,3,1
A012022000000043331,1,2,1,2018,2018,1,2,2,1,1
A012022000000031044,1,2,2,2018,2018,9,3,3,1,1
A012022000000107773,1,1,3,2015,2018,1,4,4,2,1
A012022000000046276,2,1,4,2018,2018,1,1,1,1,1
A012022000000046168,1,1,3,2018,2018,9,1,1,1,1
A012022000000095387,1,1,1,2010,2018,9,2,3,2,1
A012022000000008792,1,1,3,2017,2018,1,3,3,1,1
A012022000000010664,1,1,4,2015,2018,9,2,2,1,1
A012022000000078150,1,1,1,2004,2018,9,1,2,1,1
A012022000000122132,1,1,3,2017,2018,1,3,3,1,1
A012022000000061648,2,2,4,2018,2018,1,2,2,1,1
A012022000000175368,2,3,3,2018,2018,1,4,4,1,1
A012022000000061701,1,3,3,2016,2018,1,3,3,1,1
A012022000000038258,2,1,3,2018,2018,1,2,2,1,1
A012022000000003433,1,2,3,2016,2018,1,3,3,1,1
A012022000000062646,2,1,1,2018,2018,1,2,2,1,1
A012022000000019537,1,1,4,2005,2018,9,4,5,1,1
A012022000000099315,1,1,3,2014,2018,9,2,2,1,1
A012022000000141235,1,1,2,2017,2018,9,2,2,2,1
A012022000000188574,1,1,3,2018,2018,1,2,2,3,1
A012022000000106743,1,1,4,2018,2018,1,2,2,1,1
A012022000000030671,1,1,4,2018,2018,1,2,2,1,1
A012022000000172781,1,1,4,2018,2018,1,1,1,1,1
A012022000000038463,1,2,3,2015,2018,9,3,4,3,1
A012022000000057876,1,1,4,2018,2018,1,2,2,1,1
A012022000000099550,1,1,2,2017,2018,1,2,2,1,1
A012022000000040457,1,1,4,2018,2018,1,1,1,1,1
A012022000000005482,1,1,3,2018,2018,1,2,2,3,1
A012022000000060482,1,1,3,2018,2018,1,5,5,1,1
A012022000000063331,2,1,3,2018,2018,1,3,3,3,1
A012022000000001424,1,3,2,2013,2018,9,3,4,1,1
A012022000000072420,1,2,1,2018,2018,1,3,3,2,1
A012022000000125523,1,1,3,2017,2018,9,2,2,1,1
A012022000000040805,1,1,4,2015,2018,1,2,2,1,1
A012022000000078698,1,1,2,2018,2018,1,1,1,3,1
A012022000000007569,1,2,2,2017,2018,9,2,2,1,1
A012022000000102106,2,1,3,2016,2018,1,2,3,1,1
A012022000000008469,1,1,3,2016,2018,1,3,3,2,1
A012022000000114568,1,2,3,2017,2018,1,2,2,2,1
A012022000000067375,1,1,2,2018,2018,9,1,1,1,1
A012022000000169407,1,1,5,2016,2018,9,1,1,2,1
A012022000000092483,1,3,1,2018,2018,9,3,3,1,1
A012022000000074797,1,1,2,2016,2018,1,1,2,1,1
A012022000000119433,1,1,1,2013,2018,9,1,1,1,1
A012022000000118711,1,1,2,2018,2018,1,4,4,3,1
A012022000000014088,1,1,4,2016,2018,1,2,2,1,1
A012022000000094279,1,2,1,2017,2018,9,3,3,1,1
A012022000000046280,1,2,2,2018,2018,1,2,2,1,1
A012022000000019814,1,1,3,2016,2018,1,5,5,1,1
A012022000000054531,1,1,1,2014,2018,9,1,1,1,1
A012022000000027062,1,1,5,2017,2018,9,1,1,1,1
A012022000000015548,1,1,2,2018,2018,9,2,2,1,1
A012022000000039467,1,2,1,2016,2018,1,4,4,1,1
A012022000000001123,1,1,3,2017,2018,1,2,2,2,1
A012022000000036775,2,1,2,2018,2018,1,4,4,3,1
A012022000000002834,1,1,4,2017,2018,1,4,4,3,1
A012022000000193812,1,1,3,2017,2018,1,2,2,9,1
A012022000000037736,1,1,2,2018,2018,9,3,3,1,1
A012022000000184914,2,1,2,2016,2018,9,2,2,1,1
A012022000000084066,1,1,2,2018,2018,9,5,5,3,1
A012022000000084498,1,1,3,2017,2018,1,3,3,1,1
A012022000000019636,1,1,4,2017,2018,9,3,3,1,1
A012022000000012187,1,2,5,2018,2018,1,1,1,2,1
A012022000000134366,1,3,2,2018,2018,9,2,2,1,1
A012022000000006806,1,1,2,2018,2018,9,2,2,1,1
A012022000000103731,1,1,3,2016,2018,1,5,5,1,1
A012022000000011192,1,1,1,2015,2018,9,1,1,1,1
A012022000000058628,1,2,1,2018,2018,9,3,3,1,1
A012022000000029440,1,1,2,2018,2018,9,3,3,1,1
A012022000000058741,1,1,2,2017,2018,9,1,1,1,1
A012022000000158254,1,1,1,2015,2018,9,3,3,1,1
A012022000000000884,2,3,2,2018,2018,1,3,3,3,1
A012022000000049652,1,3,2,2018,2018,9,2,2,3,1
A012022000000012383,1,1,1,2017,2018,9,2,2,1,1
A012022000000120657,1,1,3,2018,2018,1,2,2,2,1
A012022000000168320,1,1,2,2016,2018,1,3,3,3,1
A012022000000032083,1,3,1,2016,2018,9,3,3,2,1
A012022000000089805,1,1,3,2017,2018,1,2,2,1,1
A012022000000010146,1,1,4,2018,2018,1,3,3,1,1
A012022000000022578,1,1,4,2015,2018,9,1,1,1,1
A012022000000030442,1,2,1,2014,2018,9,2,3,1,1
A012022000000025528,1,3,3,2016,2018,9,3,3,1,1
A012022000000037104,1,2,2,2018,2018,9,5,5,1,1
A012022000000132673,1,1,3,2018,2018,9,2,2,1,1
A012022000000176657,1,1,3,2018,2018,1,2,2,3,1
A012022000000082704,1,1,1,2015,2018,1,2,3,1,1
A012022000000002859,1,2,1,2010,2018,9,2,3,1,1
A012022000000014410,1,3,3,2017,2018,1,2,2,3,1
A012022000000161278,1,1,4,2016,2018,9,1,2,2,1
A012022000000073550,1,2,3,2018,2018,9,2,2,2,1
A012022000000047949,1,1,2,2017,2018,9,2,2,1,1
A012022000000007183,1,1,3,2018,2018,9,2,2,1,1
A012022000000090374,1,2,1,2015,2018,1,3,3,1,1
A012022000000003296,1,2,1,2018,2018,1,4,4,1,1
A012022000000003668,2,1,1,2015,2018,1,2,2,2,1
A012022000000068178,1,3,3,2018,2018,1,3,3,2,1
A012022000000012818,1,2,5,2018,2018,9,1,1,1,1
A012022000000050018,1,1,1,2001,2018,9,1,3,1,1
A012022000000121760,2,1,4,2018,2018,9,2,2,1,1
A012022000000080076,1,1,2,2017,2018,1,2,2,1,1
A012022000000035700,1,2,3,2018,2018,1,2,2,1,1
A012022000000041254,1,1,3,2017,2018,9,3,3,3,1
A012022000000066721,2,1,3,2018,2018,9,4,4,3,1
A012022000000008442,1,3,4,2017,2018,9,4,4,3,1
A012022000000055298,1,1,1,2008,2018,9,1,2,1,1
A012022000000160238,2,1,3,2017,2018,1,3,3,1,1
A012022000000008010,2,1,5,2018,2018,9,2,2,1,1
A012022000000032528,1,1,3,2017,2018,9,3,3,1,1
A012022000000063860,1,1,4,2018,2018,9,4,4,1,1
A012022000000103175,1,1,3,2015,2018,9,2,2,1,1
A012022000000054415,2,3,2,2017,2018,1,2,2,1,1
A012022000000035995,1,1,2,2018,2019,1,3,3,1,1
A012022000000156613,1,1,3,2018,2019,1,3,3,1,1
A012022000000091102,1,1,2,2019,2019,9,2,2,3,1
A012022000000165376,1,3,2,2018,2019,9,2,2,2,1
A012022000000122761,1,1,2,2019,2019,1,2,2,1,1
A012022000000208608,1,1,1,2019,2019,1,2,2,3,1
A012022000000050468,2,1,3,2018,2019,1,4,4,3,1
A012022000000061662,2,1,1,2016,2019,9,2,2,1,1
A012022000000072094,1,2,1,2015,2019,9,3,3,1,1
A012022000000123179,1,3,1,2014,2019,9,3,4,1,1
A012022000000115279,1,1,1,2010,2019,9,1,2,2,1
A012022000000130043,1,1,2,2018,2019,1,2,2,1,1
A012022000000050086,1,2,2,2019,2019,9,1,1,2,1
A012022000000015794,1,1,3,2007,2019,9,1,3,3,1
A012022000000068485,1,1,2,2019,2019,1,2,2,3,1
A012022000000018656,1,1,2,2019,2019,9,4,4,3,1
A012022000000057520,1,1,2,2018,2019,9,1,1,1,1
A012022000000028009,1,1,3,2019,2019,1,2,2,2,1
A012022000000012377,1,1,2,2019,2019,1,3,3,1,1
A012022000000020045,1,3,2,2018,2019,1,1,1,2,1
A012022000000169402,2,1,3,2019,2019,1,4,4,1,1
A012022000000111447,1,9,1,2018,2019,9,3,3,1,1
A012022000000060191,1,1,2,2019,2019,1,3,3,3,1
A012022000000148982,1,1,3,2019,2019,1,2,2,3,1
A012022000000007661,1,1,3,2019,2019,9,2,2,3,1
A012022000000102794,1,2,3,2019,2019,1,3,3,2,1
A012022000000054138,2,1,2,2019,2019,9,3,3,3,1
A012022000000101050,1,1,3,2017,2019,9,4,4,2,1
A012022000000033318,1,3,2,2019,2019,1,4,4,2,1
A012022000000197180,2,2,3,2019,2019,1,2,2,2,1
A012022000000010515,1,2,2,2017,2019,9,4,4,1,1
A012022000000041143,1,1,2,2019,2019,1,4,4,1,1
A012022000000102748,1,2,1,2019,2019,1,3,3,1,1
A012022000000001588,1,1,2,2018,2019,1,2,2,1,1
A012022000000093935,1,1,4,2015,2019,1,4,4,1,1
A012022000000038488,1,2,2,2019,2019,9,4,4,1,1
A012022000000011714,1,1,2,2019,2019,1,2,2,1,1
A012022000000023253,1,1,3,2017,2019,9,3,3,1,1
A012022000000011036,1,1,3,2018,2019,1,3,3,3,1
A012022000000192476,2,3,3,2018,2019,1,2,2,1,1
A012022000000150555,1,1,2,2019,2019,1,2,2,3,1
A012022000000065853,1,3,2,2016,2019,1,2,2,1,1
A012022000000206860,1,1,3,2019,2019,1,5,5,3,1
A012022000000040195,1,1,1,2006,2019,9,1,3,1,1
A012022000000054883,1,2,3,2017,2019,9,3,3,2,1
A012022000000134846,1,1,2,2018,2019,1,5,5,1,1
A012022000000054595,2,1,3,2018,2019,1,4,4,3,1
A012022000000004334,1,1,3,2019,2019,9,4,4,1,1
A012022000000020416,1,1,3,2019,2019,9,4,4,3,1
A012022000000012151,2,3,1,2019,2019,1,3,3,1,1
A012022000000096492,1,1,5,2019,2019,1,3,3,1,1
A012022000000001581,1,1,3,2019,2019,9,3,3,3,1
A012022000000091852,1,1,2,2018,2019,9,1,1,1,1
A012022000000018571,1,1,2,2015,2019,1,2,2,1,1
A012022000000160358,1,1,2,2019,2019,1,5,5,1,1
A012022000000041953,1,1,3,2019,2019,9,1,2,1,1
A012022000000042338,1,1,4,2019,2019,1,3,3,1,1
A012022000000014551,1,1,2,2015,2019,9,2,2,2,1
A012022000000017426,1,1,4,2019,2019,9,2,2,1,1
A012022000000065724,1,1,3,2019,2019,9,3,3,3,1
A012022000000009620,1,3,2,2019,2019,9,4,4,1,1
A012022000000018443,1,1,3,2019,2019,9,3,3,3,1
A012022000000021979,1,3,1,2007,2019,1,3,5,2,1
A012022000000088611,1,1,1,2012,2019,1,2,3,1,1
A012022000000133327,1,1,1,2018,2019,9,3,3,1,1
A012022000000186776,1,1,1,2018,2019,9,4,4,1,1
A012022000000106845,1,1,2,2016,2019,1,3,3,2,1
A012022000000101328,2,1,2,2018,2019,1,4,4,3,1
A012022000000030359,1,1,2,2019,2019,1,4,4,1,1
A012022000000036772,1,1,3,2018,2019,9,5,5,9,1
A012022000000015180,1,3,4,2019,2019,1,3,3,1,1
A012022000000014931,1,1,4,2019,2019,1,2,3,1,1
A012022000000010616,1,3,3,2019,2019,9,2,2,3,1
A012022000000001978,1,1,3,2018,2019,1,3,3,2,1
A012022000000073775,1,1,2,2019,2019,9,1,1,3,1
A012022000000094081,1,1,2,2017,2019,9,3,3,1,1
A012022000000013108,1,1,2,2019,2019,1,2,2,1,1
A012022000000072836,1,2,1,2019,2019,9,5,5,1,1
A012022000000030998,1,1,2,2017,2019,9,2,2,1,1
A012022000000006803,1,3,2,2018,2019,1,3,3,1,1
A012022000000155686,2,1,4,2019,2019,1,4,4,1,1
A012022000000206002,1,1,1,1999,2019,9,1,3,2,1
A012022000000088756,2,1,5,2019,2019,1,1,1,1,1
A012022000000006574,1,3,2,2018,2019,1,4,4,2,1
A012022000000075625,1,2,4,2019,2019,1,1,1,2,1
A012022000000028999,1,1,2,2019,2019,9,2,2,3,1
A012022000000108822,2,1,4,2019,2019,9,3,3,1,1
A012022000000061980,1,1,3,2018,2019,9,5,5,2,1
A012022000000094125,1,2,3,2017,2019,1,3,3,1,1
A012022000000010453,1,1,2,2015,2019,1,3,4,1,1
A012022000000087896,1,1,1,2017,2019,9,3,3,1,1
A012022000000079811,2,3,1,2019,2019,1,2,2,3,1
A012022000000026930,1,3,3,2018,2019,1,2,2,1,1
A012022000000025514,1,1,3,2018,2019,1,2,2,2,1
A012022000000011236,1,2,1,2019,2019,1,4,5,1,1
A012022000000042663,1,1,5,2019,2019,9,1,1,1,1
A012022000000067353,1,1,2,2019,2019,9,5,5,3,1
A012022000000133332,1,1,2,2012,2019,9,2,3,1,1
A012022000000029810,1,1,3,2018,2019,1,1,2,1,1
A012022000000115238,1,1,3,2019,2019,9,2,2,2,1
A012022000000122855,1,1,3,2019,2019,9,3,3,1,1
A012022000000044463,2,1,3,2019,2019,1,3,3,3,1
A012022000000075427,1,1,4,2019,2019,9,1,1,1,1
A012022000000009139,1,1,2,2018,2019,1,2,2,1,1
A012022000000110095,2,1,4,2019,2019,1,2,2,1,1
A012022000000076049,1,1,2,2019,2019,1,2,2,2,1
A012022000000000129,1,2,3,2019,2019,1,4,4,1,1
A012022000000001454,2,1,1,2019,2019,9,3,3,2,1
A012022000000158801,1,2,2,2019,2019,9,4,4,1,1
A012022000000025563,2,1,3,2019,2019,1,4,4,1,1
A012022000000000523,1,1,2,2019,2019,1,2,2,3,1
A012022000000021012,1,2,1,2018,2019,9,3,3,1,1
A012022000000145683,1,1,4,2018,2019,1,4,4,1,1
A012022000000061771,1,1,2,2019,2019,9,4,4,3,1
A012022000000125691,1,1,3,2012,2019,1,4,5,1,1
A012022000000032409,1,3,1,2019,2019,9,2,2,3,1
A012022000000024178,1,1,1,2018,2019,9,2,2,3,1
A012022000000017007,1,1,3,2018,2019,1,2,2,1,1
A012022000000187482,1,1,1,2015,2019,9,1,2,1,1
A012022000000096132,1,1,3,2019,2019,1,2,2,3,1
A012022000000016513,1,1,2,2019,2019,9,1,1,3,1
A012022000000124136,1,1,1,2015,2019,9,1,2,1,1
A012022000000020719,1,1,3,2018,2019,1,3,3,1,1
A012022000000064228,1,1,3,2019,2019,9,3,3,3,1
A012022000000000316,1,1,3,2019,2019,1,2,2,3,1
A012022000000024424,1,1,4,2019,2019,1,2,2,1,1
A012022000000121780,1,1,4,2019,2019,9,3,3,3,1
A012022000000013030,2,1,3,2019,2019,1,3,3,3,1
A012022000000031330,1,1,1,2018,2019,1,5,5,1,1
A012022000000013937,1,2,5,2019,2019,1,1,1,1,1
A012022000000116670,1,1,4,2019,2019,1,2,2,1,1
A012022000000018195,1,3,4,2016,2019,9,1,1,1,1
A012022000000002935,1,1,2,2018,2019,1,4,5,1,1
A012022000000079962,2,1,2,2019,2019,1,2,2,1,1
A012022000000132181,1,1,2,2019,2019,1,2,2,1,1
A012022000000034331,1,1,2,2019,2019,1,3,3,1,1
A012022000000089385,1,1,1,2017,2019,1,5,5,2,1
A012022000000023604,1,1,1,2019,2019,9,1,2,1,1
A012022000000154557,1,1,3,2019,2019,9,2,2,1,1
A012022000000015222,1,1,5,2019,2019,9,1,1,2,1
A012022000000024981,1,1,3,2018,2019,1,5,5,3,1
A012022000000037589,1,1,3,2019,2019,1,2,2,2,1
A012022000000077819,1,3,1,1991,2019,9,2,5,3,1
A012022000000022374,1,2,2,2019,2019,1,2,2,2,1
A012022000000011215,1,1,2,2019,2019,1,2,2,3,1
A012022000000048616,1,1,2,2018,2019,1,2,2,1,1
A012022000000003024,1,2,4,2018,2019,9,5,5,1,1
A012022000000023499,2,1,5,2018,2019,1,4,4,3,1
A012022000000013027,1,1,1,2000,2019,1,1,3,1,1
A012022000000164186,1,1,3,2018,2019,1,2,2,1,1
A012022000000053801,1,1,2,2015,2019,9,4,4,2,1
A012022000000002725,1,1,2,2018,2019,9,2,2,1,1
A012022000000068773,2,1,4,2019,2019,1,2,2,1,1
A012022000000055320,1,1,4,2017,2019,9,2,3,1,1
A012022000000137384,2,1,2,2018,2019,1,3,3,2,1
A012022000000045347,1,2,1,2019,2019,9,1,1,1,1
A012022000000048128,1,1,3,2018,2019,1,4,4,1,1
A012022000000038454,1,1,3,2018,2019,9,2,2,1,1
A012022000000033857,1,1,3,2018,2019,1,2,2,1,1
A012022000000001957,1,1,3,2018,2019,1,2,2,1,1
A012022000000172290,1,1,3,2017,2019,9,3,3,1,1
A012022000000025496,1,1,2,2018,2019,1,2,2,1,1
A012022000000162319,2,1,2,2019,2019,1,2,2,3,1
A012022000000011143,1,1,1,2019,2019,1,4,4,1,1
A012022000000094360,1,1,1,2014,2019,9,2,2,1,1
A012022000000093875,1,1,4,2019,2019,9,2,2,1,1
A012022000000058589,2,1,5,2019,2019,9,4,4,1,1
A012022000000090234,1,1,1,1998,2019,1,3,5,1,1
A012022000000116368,2,1,4,2019,2019,1,3,3,1,1
A012022000000067135,1,1,1,2019,2019,1,2,3,1,1
A012022000000088310,2,1,2,2019,2019,9,2,2,3,1
A012022000000064218,1,1,4,2019,2019,1,3,3,1,1
A012022000000006825,1,2,1,2008,2019,9,3,4,1,1
A012022000000072807,1,2,2,2018,2019,1,5,5,1,1
A012022000000098562,1,1,2,2018,2019,9,2,2,2,1
A012022000000033922,1,1,2,2019,2019,9,3,3,1,1
A012022000000075669,1,9,2,2019,2019,9,2,2,3,1
A012022000000039799,1,1,2,2019,2019,1,2,2,3,1
A012022000000003990,1,1,3,2018,2019,1,4,4,1,1
A012022000000044667,1,1,4,2019,2019,1,4,4,1,1
A012022000000001640,1,1,1,2019,2019,1,3,3,3,1
A012022000000100968,1,3,4,2018,2019,9,2,2,1,1
A012022000000021072,1,1,2,2018,2019,1,3,3,3,1
A012022000000016198,1,1,2,2019,2019,1,2,2,1,1
A012022000000044109,1,3,3,2019,2019,1,2,2,3,1
A012022000000152931,1,1,2,2016,2019,9,1,2,1,1
A012022000000050559,1,2,2,2019,2019,9,2,2,1,1
A012022000000039635,1,1,2,2018,2019,1,3,3,1,1
A012022000000027709,1,3,2,2018,2019,1,4,4,1,1
A012022000000016349,1,2,3,2018,2019,9,4,4,1,1
A012022000000019858,1,1,2,2019,2019,1,5,5,3,1
A012022000000022335,1,1,1,1999,2019,9,1,3,2,1
A012022000000043653,1,1,1,2018,2019,9,2,2,1,1
A012022000000069522,1,1,2,2019,2019,1,3,3,3,1
A012022000000036482,1,1,3,2016,2019,1,2,2,2,1
A012022000000100668,1,1,2,2019,2019,1,2,2,3,1
A012022000000003452,1,1,2,2019,2019,1,2,2,2,1
A012022000000038156,2,2,3,2019,2019,1,2,2,1,1
A012022000000082028,1,9,3,2019,2019,9,2,2,3,1
A012022000000007241,1,1,2,2019,2019,1,4,4,1,1
A012022000000091783,1,3,3,2019,2019,9,4,4,2,1
A012022000000012157,1,1,3,2017,2019,1,4,5,1,1
A012022000000156725,1,1,1,2018,2019,9,4,4,1,1
A012022000000057317,1,2,3,2019,2019,1,3,3,1,1
A012022000000081860,1,1,1,2012,2019,9,2,3,1,1
A012022000000155270,1,1,4,2018,2019,1,2,2,1,1
A012022000000037772,1,3,1,2019,2019,1,3,3,2,1
A012022000000024738,1,2,3,2019,2019,9,4,4,1,1
A012022000000036436,1,1,3,2019,2019,1,2,2,3,1
A012022000000065516,1,1,3,2018,2019,9,4,4,1,1
A012022000000005800,1,1,3,2019,2019,9,3,3,1,1
A012022000000038450,2,1,2,2019,2019,1,2,2,2,1
A012022000000136315,1,1,2,2019,2019,9,4,4,1,1
A012022000000093056,1,1,3,2018,2019,1,3,3,1,1
A012022000000154625,1,1,3,2018,2019,1,2,2,1,1
A012022000000000880,2,1,3,2018,2019,1,2,2,3,1
A012022000000047742,1,3,2,2016,2019,1,3,4,2,1
A012022000000089544,1,2,1,2009,2019,9,5,5,1,1
A012022000000088877,1,1,1,2018,2019,9,3,3,1,1
A012022000000194973,2,1,2,2019,2019,9,2,2,1,1
A012022000000027075,1,1,2,2018,2019,9,1,1,2,1
A012022000000122836,1,1,1,2019,2019,1,3,3,3,1
A012022000000040871,1,1,3,2017,2019,9,1,1,1,1
A012022000000087344,2,2,2,2018,2019,1,3,4,1,1
A012022000000093816,1,1,2,2018,2019,1,3,3,1,1
A012022000000024573,1,2,2,2019,2019,1,4,4,1,1
A012022000000006423,1,1,3,2019,2019,1,5,5,1,1
A012022000000190534,2,1,3,2018,2019,1,2,2,2,1
A012022000000064082,2,3,2,2018,2019,1,3,3,1,1
A012022000000169381,1,3,4,2018,2019,1,2,2,3,1
A012022000000059026,1,1,4,2019,2019,9,4,4,1,1
A012022000000206393,2,1,2,2018,2019,1,3,4,9,1
A012022000000028802,1,1,3,2016,2019,9,2,2,1,1
A012022000000118316,2,1,3,2019,2019,1,1,2,3,1
A012022000000002818,1,1,3,2019,2019,9,2,2,1,1
A012022000000130841,1,1,1,2019,2019,9,3,3,1,1
A012022000000198895,1,1,3,2018,2019,9,3,3,1,1
A012022000000011844,1,1,3,2018,2019,1,3,3,1,1
A012022000000016216,1,1,4,2019,2019,1,4,4,1,1
A012022000000042699,1,1,1,2019,2019,1,3,3,1,1
A012022000000147504,2,1,1,2010,2019,1,3,3,2,1
A012022000000141729,1,1,2,2019,2019,1,4,4,3,1
A012022000000038496,1,1,2,2018,2019,9,1,1,1,1
A012022000000032646,1,1,3,2018,2019,1,3,3,1,1
A012022000000039232,1,1,1,2019,2019,9,3,3,3,1
A012022000000027210,1,1,3,2017,2019,9,3,3,1,1
A012022000000049020,1,2,2,2019,2019,1,3,3,2,1
A012022000000046805,1,1,1,2017,2019,9,2,2,1,1
A012022000000120932,1,1,3,2019,2019,9,2,2,3,1
A012022000000010637,1,3,1,2019,2019,9,3,3,2,1
A012022000000009000,1,2,2,2019,2019,9,3,3,1,1
A012022000000010897,1,1,4,2015,2019,9,2,2,1,1
A012022000000047294,1,1,3,2019,2019,9,3,3,3,1
A012022000000127257,1,1,2,2018,2019,1,1,1,3,1
A012022000000071915,1,3,4,2018,2019,1,2,2,1,1
A012022000000136522,2,1,3,2018,2019,1,3,3,1,1
A012022000000067128,1,2,3,2018,2019,1,4,4,1,1
A012022000000134998,2,1,3,2018,2019,1,2,2,3,1
A012022000000064984,1,2,1,2019,2019,9,4,4,1,1
A012022000000077706,1,1,3,2018,2019,9,1,2,1,1
A012022000000091566,1,1,3,2018,2019,9,2,2,1,1
A012022000000015097,1,1,3,2019,2019,1,4,4,2,1
A012022000000197414,1,1,2,2019,2019,1,3,3,1,1
A012022000000090875,1,2,2,2019,2019,1,2,2,1,1
A012022000000176271,1,1,3,2019,2019,9,2,2,3,1
A012022000000015299,1,2,3,2019,2019,1,5,5,1,1
A012022000000059811,1,3,1,2011,2019,9,2,3,1,1
A012022000000033417,1,1,1,1999,2019,1,2,4,2,1
A012022000000063810,1,2,1,2018,2019,1,3,3,9,1
A012022000000006295,1,2,3,2019,2019,9,4,4,1,1
A012022000000075287,1,1,3,2019,2019,1,4,4,3,1
A012022000000050343,2,1,5,2019,2019,9,2,2,1,1
A012022000000108242,1,1,3,2019,2019,1,3,3,2,1
A012022000000083923,1,1,3,2018,2019,9,3,3,1,1
A012022000000077240,1,1,3,2019,2019,1,3,3,2,1
A012022000000102591,1,1,2,2018,2019,9,3,3,1,1
A012022000000008170,1,1,2,2017,2019,1,4,4,1,1
A012022000000023946,1,2,1,2018,2019,9,5,5,1,1
A012022000000005814,1,2,3,2019,2019,9,3,3,1,1
A012022000000068482,2,1,1,2017,2019,9,1,2,1,1
A012022000000013941,1,1,3,2019,2019,9,2,2,3,1
A012022000000081599,1,3,2,2018,2019,1,4,4,2,1
A012022000000032990,1,1,1,2016,2019,9,1,1,1,1
A012022000000173355,1,1,3,2019,2019,1,1,1,2,1
A012022000000009444,1,1,2,2019,2019,1,2,2,1,1
A012022000000033590,1,1,5,2019,2019,1,1,1,1,1
A012022000000139569,1,1,4,2019,2019,9,1,1,1,1
A012022000000096824,2,1,3,2019,2019,1,3,3,3,1
A012022000000152795,1,1,2,2018,2019,9,3,3,1,1
A012022000000037268,1,3,3,2019,2019,1,3,3,1,1
A012022000000176534,1,1,1,2019,2019,1,2,2,1,1
A012022000000094422,2,1,3,2019,2019,1,4,4,1,1
A012022000000036684,1,1,2,2019,2019,1,3,3,3,1
A012022000000041665,1,1,4,2018,2019,1,5,5,1,1
A012022000000055039,1,1,1,2016,2019,9,1,1,1,1
A012022000000106676,1,1,3,2017,2019,9,2,2,1,1
A012022000000026573,1,2,3,2019,2019,9,5,5,1,1
A012022000000006621,1,1,3,2018,2019,9,2,2,1,1
A012022000000000363,1,1,3,2019,2019,1,2,2,1,1
A012022000000032467,1,1,3,2018,2019,9,2,2,1,1
A012022000000000078,1,1,2,2019,2020,9,2,2,9,1
A012022000000017473,1,1,3,2019,2020,1,2,3,1,1
A012022000000027418,1,1,1,2000,2020,1,3,5,2,1
A012022000000047481,2,1,3,2020,2020,1,2,2,1,1
A012022000000104942,1,1,2,2019,2020,1,2,2,1,1
A012022000000020753,2,1,3,2020,2020,1,2,2,3,1
A012022000000011187,1,1,3,2020,2020,1,5,5,3,1
A012022000000051539,1,3,4,2019,2020,1,2,2,2,1
A012022000000161819,2,1,3,2019,2020,1,3,3,2,1
A012022000000009070,2,3,3,2020,2020,1,3,3,2,1
A012022000000082488,1,1,3,2018,2020,1,2,2,1,1
A012022000000191061,1,1,1,2018,2020,9,1,2,1,1
A012022000000004201,1,1,1,2018,2020,9,4,4,9,1
A012022000000068128,1,3,1,2017,2020,9,1,2,2,1
A012022000000086903,1,3,1,2014,2020,1,5,5,3,1
A012022000000036616,1,2,3,2018,2020,1,3,3,1,1
A012022000000000713,1,1,2,2019,2020,1,3,3,3,1
A012022000000120056,1,1,3,2020,2020,9,2,2,2,1
A012022000000029659,1,1,3,2018,2020,9,4,4,1,1
A012022000000130921,1,1,5,2019,2020,9,2,2,1,1
A012022000000104963,1,2,3,2018,2020,9,4,5,3,1
A012022000000005338,1,1,4,2020,2020,9,1,1,1,1
A012022000000091124,1,1,1,2016,2020,9,1,1,1,1
A012022000000032150,1,1,3,2019,2020,9,3,3,2,1
A012022000000020755,1,1,1,2020,2020,1,3,3,1,1
A012022000000023447,2,1,3,2020,2020,9,3,3,3,1
A012022000000203667,1,3,4,2020,2020,1,1,1,9,1
A012022000000024836,1,2,2,2020,2020,1,4,4,1,1
